lapse,loc,scale,thresh,dotmode,dur,di,subj,bi
0.043597539851687385,1.4158766366587887,0.19473014634510194,1.4531933519783011,3d,0.03333333333333333,1,ALL,0
0.044490461986525724,2.1347523173659266,0.8059266366847279,2.2926885283467886,3d,0.05,2,ALL,0
0.04870286084694514,1.1408393906894878,0.4004166847413349,1.227601196308098,3d,0.06666666666666667,3,ALL,0
0.210273632379027,0.33387130362349016,0.17417534360683054,0.6542574041957135,3d,0.08333333333333333,4,ALL,0
0.1464766335372908,0.3640941030430029,0.11712454507073877,0.46735854731679854,3d,0.1,5,ALL,0
0.1054389953559478,0.2854804320085815,0.16385926154448816,0.37523587000481323,3d,0.11666666666666667,6,ALL,0
0.08926852162603127,0.232989340861061,0.1396862129205424,0.29469234242138587,3d,0.15,7,ALL,0
0.050535277373303975,0.22488893516590308,0.11622813411078715,0.25113598224367034,3d,0.2,8,ALL,0
0.0557991187882242,0.1692263640149938,0.1170742659308621,0.1987955566502303,3d,0.25,9,ALL,0
0.0566333626466035,0.1474453461231432,0.06756774215984224,0.16480166500173876,3d,0.31666666666666665,10,ALL,0
0.024409972103834783,0.17440360497940677,0.0934253088990698,0.18400227086465837,3d,0.4,11,ALL,0
0.03193684614483872,0.1523066611649444,0.0815278655357631,0.16344958005666568,3d,0.5166666666666667,12,ALL,0
0.010766075594621255,0.16754110941428724,0.11315313848089192,0.17252200662827516,3d,0.65,13,ALL,0
0.027637666392557332,0.15078549356604895,0.07448813492831766,0.15951198215681664,3d,0.8333333333333334,14,ALL,0
0.009056100658215648,0.1534008930539809,0.13204903266202137,0.15827307904749802,3d,1.0666666666666667,15,ALL,0
0.016841585458427195,0.10998455504650839,0.0988966764426859,0.116881886625379,3d,1.3666666666666667,16,ALL,0
0.058318807088551285,0.134531941744952,0.047078671084836085,0.14703732577563683,3d,1.75,17,ALL,0
0.022203541292519148,0.13648201392323508,0.09558694958372381,0.1453724043684563,3d,2.25,18,ALL,0
0.036859872683659714,0.14248386089129533,0.05464233652644733,0.15119991975475197,3d,2.8666666666666667,19,ALL,0
0.02364408982501623,0.15337246633347218,0.14200697625989178,0.16748119080405985,3d,3.65,20,ALL,0
0.03138614816911533,0.14419920530526203,0.08187092997275441,0.15518251624537246,3d,4.683333333333334,21,ALL,0
